!MOLECULE
H2D+
!MOLECULAR WEIGHT
4
!NUMBER OF ENERGY LEVELS
97
!LEVEL + ENERGIES[cm^-1] + WEIGHT + QNUM
   31    26    25   3.198e-04    2526.2191831    121.24
   32     5     2   2.706e-02    2576.7566000    123.66
   33     8     5   2.797e-03    2608.2056827    125.17
   34    35    34   2.365e-04    2609.0106478    125.21
   35    32    27   7.656e-03    2642.6251087    126.83
   36    56    55   1.058e-02    2931.8515607    140.71
   37    13    10   7.173e-03    3098.7168539    148.72
   38     7     4   3.754e-02    3102.3291000    148.89
   39    41    38   5.282e-04    3256.2974001    156.28
   40    19    16   1.026e-02    3371.9780696    161.83
   41    11     6   6.491e-02    3453.6533000    165.75
   42    10     5   7.615e-02    3590.4005895    172.31
   43    20    15   1.372e-02    3851.1644261    184.83
   44    24    19   9.678e-03    3879.6910510    186.20
   45    41    36   1.948e-02    3906.9518735    187.50
   46    17    12   3.704e-03    3962.7637384    190.18
   47    13     8   6.781e-02    4080.9117606    195.85
   48    33    26   1.797e-02    4130.9356203    198.25
   49    71    68   2.596e-02    4227.3190560    202.88
   50    52    49   1.807e-03    4275.9846404    205.21
   51    16    11   1.542e-01    4485.4128517    215.27
   52    12     7   1.413e-01    4503.6566390    216.14
   53    15    10   1.611e-01    4540.7163684    217.92
   54    26    23   2.077e-02    4565.4289576    219.11
   55    14     9   9.838e-02    4571.3548705    219.39
   56    42    35   2.946e-02    4700.7957991    225.60
   57    27    22   2.303e-02    4761.5785961    228.52
   58    48    41   1.964e-02    5023.2921010    241.08
   59    59    52   3.059e-02    5029.8898595    241.40
   60    52    47   3.826e-02    5121.5037813    245.79
   61    20    13   2.040e-01    5293.1639407    254.03
   62     9     2   1.441e-02    5340.9491555    256.33
   63    37    32   1.097e-02    5368.3552595    257.64
   64    74    67   4.485e-02    5395.4657430    258.94
   65    55    46   4.510e-02    5473.4639788    262.68
   66    23    16   2.934e-01    5480.3404918    263.01
   67    22    15   2.966e-01    5497.8466755    263.86
   68    24    17   1.461e-01    5612.8069298    269.37
   69    35    31   3.413e-02    5676.2034484    272.41
   70    19    12   2.975e-01    5695.8796172    273.36
   71    36    30   3.520e-02    5743.5655731    275.65
   72    25    18   1.654e-01    5836.1639346    280.09
   73    28    21   4.335e-03    5911.5743776    283.71
   74    21    14   3.355e-01    6150.1299144    295.16
   75    18    11   2.161e-03    6168.7991833    296.06
   76    67    58   6.148e-02    6209.1364430    297.99
   77    68    57   6.494e-02    6341.0853246    304.32
   78    27    20   4.083e-01    6408.2608455    307.55
   79    31    23   4.926e-01    6454.3976528    309.76
   80    30    22   4.938e-01    6459.2701862    310.00
   81    65    56   2.077e-02    6661.6911238    319.71
   82    26    19   4.835e-01    6673.7913798    320.29
   83    46    40   4.949e-02    6725.4003210    322.77
   84    47    39   4.989e-02    6745.7905036    323.75
   85    33    24   4.066e-01    6925.0359490    332.35
   86    37    28   2.401e-01    7004.2705675    336.15
   87    38    29   2.477e-01    7075.0680941    339.55
   88    81    69   8.828e-02    7234.3425118    347.19
   89    14     5   4.168e-02    7335.5477383    352.05
   90    40    31   7.613e-01    7414.3921751    355.83
   91    39    30   7.617e-01    7415.6352515    355.89
   92    29    20   4.321e-03    7425.1043880    356.35
   93    53    45   1.231e-02    7441.1715638    357.12
   94    36    27   6.791e-01    7441.2571632    357.12
   95    34    25   5.287e-01    7482.3806789    359.10
   96    25    16   3.427e-03    7519.5502663    360.88
   97    32    21   6.896e-01    7547.4896856    362.22
   98    35    26   7.217e-01    7565.1721436    363.07
   99    57    51   6.649e-02    7737.9650988    371.36
  100    58    50   6.663e-02    7743.4851842    371.63
  101    38    27   9.101e-03    8091.9116366    388.35
  102    42    33   7.737e-01    8135.0323225    390.42
  103    43    34   5.224e-03    8192.2049693    393.16
  104    53    43   3.450e-01    8303.7118163    398.52
  105    54    44   3.473e-01    8321.4095078    399.36
  106    48    37   6.379e-01    8360.5207694    401.24
  107    51    40   1.108e+00    8361.9246316    401.31
  108    50    39   1.108e+00    8362.2160414    401.32
  109    47    36   1.020e+00    8417.8601820    403.99
  110    46    35   1.040e+00    8463.5890477    406.19
  111    18     7   3.057e-02    8510.9445182    408.46
  112    49    38   7.023e-01    8612.7248494    413.35
  113    41    32   1.082e+00    8705.5839280    417.80
  114    69    61   8.491e-02    8725.0648774    418.74
  115    70    60   8.494e-02    8726.3665793    418.80
  116    44    33   5.769e-03    9019.4402411    432.87
  117    45    34   1.125e+00    9054.7452218    434.56
  118    54    42   1.358e-02    9205.8174264    441.81
  119    55    42   1.228e+00    9236.2572275    443.27
  120    49    36   1.135e-02    9263.3793228    444.57
  121    61    51   1.541e+00    9296.6396309    446.17
  122    60    50   1.541e+00    9296.7001969    446.17
  123    58    47   1.440e+00    9359.9107219    449.21
  124    57    46   1.448e+00    9374.4894093    449.90
  125    34    23   3.124e-03    9521.5904534    456.96
  126    72    63   4.589e-01    9538.8158816    457.79
  127    73    64   4.595e-01    9542.6025325    457.97
  128    17     6   1.832e-02    9577.9282307    459.67
  129    52    41   1.465e+00    9632.4120897    462.28
  130    59    48   1.191e+00    9639.0098483    462.60
  131    65    53   8.758e-01    9643.6895732    462.82
  132    66    55   2.044e-02    9694.6977719    465.27
  133    66    54   8.994e-01    9725.1375730    466.73
  134    25    12   1.020e-01    9843.4518139    472.41
  135    21    10   5.851e-02    9895.2770632    474.90
  136    62    49   1.453e+00   10213.8800827    490.19
  137    75    61   2.064e+00   10217.6374209    490.37
  138    76    60   2.064e+00   10217.6470375    490.37
  139    68    55   1.754e+00   10242.1107551    491.54
  140    70    58   1.947e+00   10279.5815921    493.34
  141    69    57   1.950e+00   10283.7394095    493.54
  142    56    45   1.854e+00   10423.1700133    500.23
  143    67    52   1.889e+00   10447.5433837    501.40
  144    74    59   1.868e+00   10813.1192672    518.95
  145    84    72   1.115e+00   10821.6554349    519.36
  146    85    73   1.122e+00   10842.5977517    520.36
  147    78    65   1.601e+00   10936.8189375    524.88
  148    86    75   2.684e+00   11123.9178256    533.86
  149    87    76   2.684e+00   11123.9178760    533.86
  150    81    68   2.351e+00   11176.9965967    536.41
  151    83    70   2.547e+00   11181.6810610    536.64
  152    82    69   2.548e+00   11182.7376580    536.69
  153    79    66   1.723e+00   11187.7446059    536.93
  154    80    67   2.413e+00   11261.6464772    540.47
  155    71    56   2.562e+00   11537.5782505    553.72
  156    34    19   1.891e-01   11629.9528756    558.15
  157    24    11   4.107e-02   11737.0819723    563.29
  158    77    62   2.514e+00   11745.4113805    563.69
  159    89    74   2.629e+00   11874.1740880    569.87
  160    96    86   3.403e+00   12014.4656523    576.60
  161    93    81   3.024e+00   12064.5301919    579.01
  162    95    82   3.246e+00   12067.6362745    579.16
  163    29    14   4.744e-02   12071.8380337    579.36
  164    92    80   3.050e+00   12094.1953157    580.43
  165    45    31   2.333e-03   12121.9380224    581.76
  166    91    78   2.498e+00   12153.9418894    583.30
  167    88    71   3.169e+00   12406.1539253    595.40
  168    94    79   2.913e+00   12706.8683994    609.83
  169    28    13   4.431e-02   12708.1345869    609.89
  170    32    15   6.727e-02   12902.0503803    619.20
  171    38    21   1.364e-01   12996.7762135    623.75
  172    90    77   3.705e+00   13072.2813938    627.37
  173    97    88   3.762e+00   13132.2360605    630.25
  174    45    26   2.303e-01   14010.9067176    672.42
  175    49    32   2.923e-01   14062.0113773    674.87
  176    33    16   6.242e-02   14176.7050696    680.37
  177    37    20   1.027e-01   14419.2412138    692.01
  178    62    41   4.616e-01   15570.3075321    747.26
  179    44    25   7.101e-02   15676.5950444    752.36
  180    29    10   2.403e-03   15816.9851825    759.10
  181    43    24   7.173e-02   15942.4667939    765.12
  182    41    22   7.823e-02   16109.7876328    773.15
  183    48    27   1.646e-01   16371.5011377    785.71
  184    54    34   1.685e-01   16515.6238733    792.63
  185    42    23   7.989e-02   16831.3969003    807.78
  186    56    35   2.407e-01   16868.9045873    809.58
  187    66    45   3.235e-01   17186.0162245    824.80
  188    53    33   1.640e-01   17321.1426612    831.28
  189    77    52   5.336e-01   17683.3068229    848.67
  190    79    56   5.693e-01   17950.5908171    861.49
  191    38    15   6.085e-03   18351.3369082    880.73
  192    59    36   2.182e-01   18569.2538228    891.18
  193    65    42   2.707e-01   18829.7999119    903.69
  194    52    30   9.174e-02   19282.9295363    925.43
  195    55    31   9.385e-02   19613.2564750    941.29
  196    71    46   2.566e-01   19942.8937900    957.11
